"","date","V_00","NO_00","NO_01","NO2_00","NO2_01","RH_01","T_01","timestamp","delta_time","delta_RH_01","dRH_01_T0_060","dRH_01_T0_090","dRH_01_T0_120","dRH_01_T0_150"
"12",2019-12-12 15:50:00,6.201171875,33.5357666015625,18.85986328125,18.475341796875,5.2001953125,59.80810546875,4.45752655029297,1576165800,600,0.91552734375,0.00640833283604599,0.00735483664753658,0.00791422360307494,0.00828005227701581
"13",2019-12-12 16:00:00,6.201171875,27.4383544921875,11.993408203125,17.1844482421875,3.62548828125,59.8283233642578,4.00358679199219,1576166400,600,0.0202178955078125,0.00545823312524239,0.00661509349347594,0.00731513371464968,0.00777974323408826
"14",2019-12-12 16:10:00,6.201171875,31.34765625,15.6829833984375,17.76123046875,4.5867919921875,61.1991348266602,3.56171276855469,1576167000,600,1.37081146240234,0.00690498036138084,0.00820413151303577,0.00901493368710067,0.00956268990791261
"15",2019-12-12 16:20:00,6.201171875,NA,NA,NA,NA,61.8895950317383,3.20134948730469,1576167600,600,0.690460205078125,0.00699570669510101,0.00849214644664371,0.00944490639553424,0.0100967302130071
"16",2019-12-12 16:30:00,6.16424560546875,32.5927734375,17.303466796875,18.6767578125,6.04248046875,63.171142578125,2.91203997802734,1576168200,600,1.28154754638672,0.00805765044740912,0.00973501910191343,0.0108256459532192,0.0115814742175592
"17",2019-12-12 16:40:00,6.16424560546875,33.3251953125,18.292236328125,18.218994140625,5.291748046875,63.8566436767578,2.67662408447265,1576168800,600,0.685501098632812,0.00796315568034318,0.00985377967338574,0.0111025769250686,0.0119770518585449
"18",2019-12-12 16:50:00,6.19232177734375,33.2244873046875,18.2464599609375,17.9351806640625,5.16357421875,64.5873489379883,2.44415759277343,1576169400,600,0.730705261230469,0.00795850785792017,0.0100353915730226,0.0114327059899525,0.0124224577758054
"19",2019-12-12 17:00:00,6.195068359375,28.9764404296875,13.6138916015625,16.2506103515625,3.2958984375,65.6325759887695,2.26343969726562,1576170000,600,1.04522705078125,0.00847877654376319,0.0107221080238036,0.0122606423747905,0.0133633411051617
"20",2019-12-12 17:10:00,6.195068359375,24.7833251953125,9.85107421875,15.7745361328125,2.9205322265625,65.8957901000977,2.11033892822266,1576170600,600,0.263214111328125,0.00761581957927362,0.0100332540043772,0.0117190257222404,0.0129401891327858
"21",2019-12-12 17:20:00,6.19171142578125,25.0579833984375,10.1348876953125,16.0308837890625,3.1036376953125,66.1031188964844,1.99799353027344,1576171200,600,0.207328796386719,0.00679220008789711,0.0093236981526798,0.0111275721546226,0.0124511853153292
"22",2019-12-12 17:30:00,6.18896484375,28.7109375,13.568115234375,16.9830322265625,4.1839599609375,66.5841522216797,1.89476446533203,1576171800,600,0.481033325195312,0.00655119545486418,0.00914493389378625,0.0110395828179041,0.0124498930430724
"23",2019-12-12 17:40:00,6.18896484375,22.7874755859375,7.2509765625,15.966796875,2.801513671875,66.6446151733398,1.81084057617187,1576172400,600,0.0604629516601562,0.00564623881482924,0.00828401798392852,0.0102576780975508,0.0117477334907911
"24",2019-12-12 17:50:00,6.18896484375,23.9227294921875,8.7890625,15.6463623046875,2.67333984375,67.2948303222656,1.68803820800781,1576173000,600,0.650215148925781,0.0058631298859973,0.00849655690809285,0.0105212113555935,0.0120737786538012
"25",2019-12-12 18:00:00,6.18896484375,24.7650146484375,9.393310546875,16.3421630859375,3.5614013671875,67.6679077148438,1.5888310546875,1576173600,600,0.373077392578125,0.00558482795345357,0.0082248488332091,0.0103017773971452,0.0119168999206536
"26",2019-12-12 18:10:00,6.18896484375,22.0733642578125,6.683349609375,16.424560546875,3.2958984375,66.8839874267578,1.4389478149414,1576174200,600,-0.783920288085938,0.00342092098578014,0.00605338429733373,0.00817155894152152,0.00984180930221758
"27",2019-12-12 18:20:00,6.18896484375,31.1279296875,16.4337158203125,17.6422119140625,5.0262451171875,68.342155456543,1.23061279296875,1576174800,600,1.45816802978516,0.0053260271463996,0.00784708631868288,0.00994847721260311,0.0116373613972156
"28",2019-12-12 18:30:00,6.18896484375,27.3834228515625,12.0758056640625,16.0125732421875,3.22265625,70.2882232666016,1.04480047607422,1576175400,600,1.94606781005859,0.00775183099579622,0.0102653277104912,0.0123964872436202,0.0141302792245302
"29",2019-12-12 18:40:00,6.18896484375,24.6185302734375,9.3109130859375,14.8773193359375,1.8402099609375,70.7997741699219,0.828421630859373,1576176000,600,0.511550903320312,0.0074143681112493,0.0100384036741988,0.0122579036883836,0.0140715597538623
"30",2019-12-12 18:50:00,6.18896484375,23.18115234375,7.672119140625,15.05126953125,2.398681640625,72.0849456787109,0.612310913085935,1576176600,600,1.28517150878906,0.00841807962243271,0.0111247108003753,0.01341976833821,0.0153059949546764
"31",2019-12-12 19:00:00,6.18896484375,22.08251953125,6.8206787109375,14.849853515625,2.16064453125,73.1603088378906,0.415237243652343,1576177200,600,1.07536315917969,0.00891802249102952,0.0117471005443314,0.0141390548371557,0.0161111371249246
"32",2019-12-12 19:10:00,6.18896484375,22.3480224609375,7.2601318359375,14.5111083984375,1.6937255859375,72.9777755737305,0.261600219726562,1576177800,600,-0.182533264160156,0.00724472095388636,0.0102075453187057,0.0127043363241292,0.0147678592102356
"33",2019-12-12 19:20:00,6.18560791015625,NA,NA,NA,NA,73.2604446411133,0.109840087890623,1576178400,600,0.282669067382812,0.00660363900170159,0.00960522799164699,0.0121596687888922,0.0142865505574436
"34",2019-12-12 19:30:00,6.142578125,23.712158203125,7.87353515625,14.190673828125,1.28173828125,73.3375015258789,-0.0625658569335968,1576179000,600,0.077056884765625,0.00571828787399134,0.00872356379516769,0.0113158634942388,0.0134935959797719
"35",2019-12-12 19:40:00,6.1431884765625,22.0733642578125,6.536865234375,14.4378662109375,1.6021728515625,73.9745559692383,-0.211376586914063,1576179600,600,0.637054443359375,0.00590218358859623,0.00886794527225339,0.0114728544101812,0.0136851106978701
"36",2019-12-12 19:50:00,6.170654296875,22.283935546875,6.8023681640625,14.0533447265625,1.300048828125,74.6415557861328,-0.346512817382814,1576180200,600,0.666999816894531,0.00610775690618689,0.00904705245046133,0.0116672019814335,0.0139141830102793
"37",2019-12-12 20:00:00,6.170654296875,21.8536376953125,6.4453125,13.80615234375,0.9613037109375,74.3089141845703,-0.469583312988283,1576180800,600,-0.3326416015625,0.00461570193189081,0.00754125556468375,0.0101799413480993,0.0124624127278537
"38",2019-12-12 20:10:00,6.17401123046875,21.93603515625,6.6741943359375,13.311767578125,0.3936767578125,75.6162109375,-0.585414367675783,1576181400,600,1.30729675292969,0.00608593525443735,0.00892703989897365,0.0115448261001223,0.0138375020788036
"39",2019-12-12 20:20:00,6.1767578125,19.7479248046875,4.2755126953125,12.451171875,-0.494384765625,76.5780868530273,-0.692397216796878,1576182000,600,0.961875915527344,0.00675475949762763,0.00959139281025111,0.0122248792971633,0.0145482063759892
"40",2019-12-12 20:30:00,6.17340087890625,19.3450927734375,4.2205810546875,12.9638671875,0.0274658203125,77.3095550537109,-0.777661743164064,1576182600,600,0.731468200683594,0.00693689413857909,0.00980186905742935,0.0124665455846787,0.0148290623522254
"41",2019-12-12 20:40:00,6.17401123046875,18.27392578125,2.8656005859375,12.1490478515625,-0.604248046875,78.2517852783203,-0.823511535644533,1576183200,600,0.942230224609375,0.00744233782349031,0.0103414815185363,0.0130401593425878,0.0154430751196585
"42",2019-12-12 20:50:00,6.17340087890625,19.00634765625,3.4149169921875,12.8631591796875,-0.0732421875,76.7320098876953,-0.839331054687499,1576183800,600,-1.519775390625,0.00376684397367173,0.00672100527252044,0.00946456678464928,0.0119141456604335
"43",2019-12-12 21:00:00,6.170654296875,17.87109375,2.16064453125,12.890625,-0.0091552734375,75.6957473754883,-0.839331054687499,1576184400,600,-1.03626251220703,0.00146146039721575,0.00428711557935625,0.00698071762009106,0.009418662299008
"44",2019-12-12 21:10:00,6.170654296875,19.15283203125,3.424072265625,13.3209228515625,0.494384765625,75.8449020385742,-0.83289599609375,1576185000,600,0.149154663085938,0.00148569062303774,0.00408487068127861,0.00667116136161251,0.00905981547551916
"45",2019-12-12 21:20:00,6.170654296875,20.83740234375,5.4290771484375,13.3575439453125,0.6866455078125,77.4218978881836,-0.810641418457033,1576185600,600,1.57699584960938,0.00388593637725842,0.00628362930572603,0.00876609116585817,0.0111038470764614
"46",2019-12-12 21:30:00,6.170654296875,18.603515625,3.11279296875,13.055419921875,0.238037109375,77.5275650024414,-0.779270507812501,1576186200,600,0.105667114257812,0.00346548598453324,0.00579895041214699,0.00824130507237561,0.0105638383578489
"47",2019-12-12 21:40:00,6.170654296875,15.41748046875,-0.018310546875,12.396240234375,-0.5035400390625,80.0885620117188,-0.757015930175784,1576186800,600,2.56099700927734,0.00720179890256752,0.00945745717384159,0.0118506950498911,0.0141508729213081
"48",2019-12-12 21:50:00,6.170654296875,17.54150390625,1.8768310546875,12.030029296875,-0.7781982421875,79.8860015869141,-0.726985656738283,1576187400,600,-0.202560424804688,0.00575859044935287,0.00812530380823376,0.0105655650821198,0.0129006397541707
"49",2019-12-12 22:00:00,6.170654296875,20.6268310546875,4.98046875,12.908935546875,0.29296875,79.4351043701172,-0.677113952636721,1576188000,600,-0.450897216796875,0.00412304621517871,0.00651934594734097,0.00896929377987883,0.0113171432400751
"50",2019-12-12 22:10:00,6.170654296875,17.3126220703125,1.72119140625,12.908935546875,0.238037109375,79.7429504394531,-0.592921936035158,1576188600,600,0.307846069335938,0.00400316005425476,0.00634684385582168,0.00876522542757361,0.0111003433339202
"51",2019-12-12 22:20:00,6.170654296875,NA,NA,NA,NA,80.1959457397461,-0.482185302734376,1576189200,600,0.452995300292969,0.00414359399489372,0.0064343975870259,0.00881938886476097,0.0111394408922865
"52",2019-12-12 22:30:00,6.1236572265625,16.4794921875,-0.091552734375,11.71875,-0.732421875,79.8972549438477,-0.358846679687501,1576189800,600,-0.298690795898438,0.00300962184499719,0.0052593428261799,0.00761404084344376,0.00991775201106465
"53",2019-12-12 22:40:00,6.12213134765625,16.4337158203125,0.347900390625,11.8194580078125,-1.0345458984375,79.0568771362305,-0.241406860351562,1576190400,600,-0.840377807617188,0.00114782152054589,0.00331948970665214,0.00566018060052432,0.00800532623492694
"54",2019-12-12 22:50:00,6.15570068359375,17.02880859375,1.2542724609375,12.2772216796875,-0.87890625,78.6887588500977,-0.163381774902347,1576191000,600,-0.368118286132812,0.00035822525663896,0.00235922424746756,0.00460349072917862,0.00689714572543823
"55",2019-12-12 23:00:00,6.158447265625,15.7745361328125,-0.2655029296875,11.8194580078125,-1.0528564453125,79.3847503662109,-0.115386962890627,1576191600,600,0.695991516113281,0.00146194810564107,0.00325070464795092,0.0053135584194759,0.00742399423296342
"56",2019-12-12 23:10:00,6.158447265625,16.5435791015625,0.531005859375,12.12158203125,-0.7781982421875,79.0557327270508,-0.0757041015625013,1576192200,600,-0.329017639160156,0.00068838329231243,0.00234817052590525,0.00429091866270867,0.00628310228585328
"57",2019-12-12 23:20:00,6.158447265625,15.0146484375,-0.9521484375,11.7279052734375,-1.4739990234375,78.770393371582,-0.0435288085937522,1576192800,600,-0.28533935546875,0.000106864654995833,0.00162126887213661,0.0034546210467309,0.00536171030685763
"58",2019-12-12 23:30:00,6.158447265625,15.7470703125,-0.25634765625,11.8743896484375,-1.3092041015625,78.3549728393555,-0.0220786132812513,1576193400,600,-0.415420532226562,-0.000601961376496728,0.000757558376649632,0.00248263162224639,0.00431571363423297
"59",2019-12-12 23:40:00,6.158447265625,15.56396484375,-0.091552734375,12.1124267578125,-0.750732421875,78.3992233276367,-0.00491845703125193,1576194000,600,0.04425048828125,-0.000435395573187034,0.000758124050003311,0.00238387037512526,0.00417092929416901
"60",2019-12-12 23:50:00,6.158447265625,15.087890625,-0.6866455078125,11.3800048828125,-1.7303466796875,78.0356826782227,0.0154592285156255,1576194600,600,-0.363540649414062,-0.000974961932908473,6.43526909652577e-05,0.00155469916293043,0.00322086785693166
"61",2019-12-13 00:00:00,6.158447265625,15.655517578125,-0.5767822265625,12.3870849609375,-0.6317138671875,78.2353820800781,0.02001739501953,1576195200,600,0.199699401855469,-0.000492993440549134,0.000381759751605088,0.00172850303701111,0.00326608319437006
"62",2019-12-13 00:10:00,6.158447265625,16.7449951171875,0.6500244140625,13.3575439453125,0.421142578125,78.3971252441406,0.0205536499023424,1576195800,600,0.1617431640625,-0.000148104772525397,0.000605286649423618,0.00183621450180374,0.00327058138818146
"63",2019-12-13 00:20:00,6.158447265625,14.9505615234375,-1.080322265625,12.359619140625,-0.7415771484375,78.3603134155273,0.0288656005859359,1576196400,600,-0.0368118286132812,-0.000186729130608895,0.000480150976209252,0.00162752342327037,0.00299709659761963
"64",2019-12-13 00:30:00,6.15509033203125,14.6392822265625,-1.666259765625,12.066650390625,-0.98876953125,78.3294143676758,0.0401269531249966,1576197000,600,-0.0308990478515625,-0.000210110378373559,0.0003693271456997,0.00141047398846415,0.00267080252381825
"65",2019-12-13 00:40:00,6.15234375,13.201904296875,-3.057861328125,11.1785888671875,-1.9134521484375,78.4480514526367,0.0605046386718733,1576197600,600,0.118637084960938,1.95972701685209e-05,0.000523768152319957,0.00147758586677549,0.00265523043700278
"66",2019-12-13 00:50:00,6.15234375,12.5518798828125,-3.5797119140625,10.94970703125,-2.1240234375,79.392951965332,0.0940205688476553,1576198200,600,0.944900512695312,0.00159090951069303,0.00203526525596785,0.00290116393578862,0.00398262427743686
"67",2019-12-13 01:00:00,6.15234375,12.890625,-3.3966064453125,10.6109619140625,-2.4261474609375,79.4757308959961,0.133167175292967,1576198800,600,0.0827789306640625,0.00148436608862949,0.00195478343478834,0.00278945137836118,0.00382298011201852
"68",2019-12-13 01:10:00,6.15234375,12.8448486328125,-3.5614013671875,10.6842041015625,-2.4444580078125,79.2178573608398,0.169096252441403,1576199400,600,-0.25787353515625,0.000826406809743373,0.00131471976773662,0.00211774868962395,0.0031031900821233
"69",2019-12-13 01:20:00,6.15234375,NA,NA,NA,NA,79.9455108642578,0.202612182617187,1576200000,600,0.727653503417969,0.00191187536633797,0.00238248417061717,0.00313417028055197,0.00405366613197724
"70",2019-12-13 01:30:00,6.10870361328125,13.641357421875,-2.9296875,10.25390625,-2.74658203125,80.6186141967773,0.232374328613279,1576200600,600,0.673103332519531,0.00274010099767599,0.00325208345386537,0.00399861336023957,0.00489842203822266
"71",2019-12-13 01:40:00,6.10992431640625,12.6068115234375,-3.5980224609375,10.6658935546875,-2.2247314453125,81.3077392578125,0.273129699707031,1576201200,600,0.689125061035156,0.0034679041280888,0.00405729804352306,0.00482208633123247,0.00571872272394371
"72",2019-12-13 01:50:00,6.14013671875,12.01171875,-4.248046875,10.4827880859375,-2.4810791015625,81.9526138305664,0.304232482910155,1576201800,600,0.644874572753906,0.0040101157131422,0.00470232136993558,0.00549889476675056,0.00639609537556019
"73",2019-12-13 02:00:00,6.14013671875,12.3779296875,-3.8360595703125,10.43701171875,-2.5177001953125,82.4000778198242,0.334262756347655,1576202400,600,0.447463989257812,0.00414023875888786,0.00495320578264026,0.00580343838429512,0.00672577029130254
"74",2019-12-13 02:10:00,6.14013671875,12.396240234375,-3.955078125,10.4461669921875,-2.581787109375,83.0348434448242,0.357053588867184,1576203000,600,0.634765625,0.00456231866795753,0.00548607652051343,0.00638056237865481,0.00731128817740323
"75",2019-12-13 02:20:00,6.14349365234375,12.3321533203125,-3.8909912109375,10.968017578125,-2.16064453125,83.8260116577148,0.371264343261718,1576203600,600,0.791168212890625,0.00518038360300852,0.00622536684141605,0.00717937423803367,0.00813619291365611
"76",2019-12-13 02:30:00,6.14288330078125,13.1195068359375,-3.1219482421875,10.7391357421875,-2.16064453125,83.5666122436523,0.392714538574217,1576204200,600,-0.2593994140625,0.00395308174194754,0.00514342160990316,0.00619326712043199,0.00722574222408913
"77",2019-12-13 02:40:00,6.14013671875,14.02587890625,-2.4169921875,10.7940673828125,-2.0599365234375,82.642692565918,0.405852783203122,1576204800,600,-0.923919677734375,0.00180576115685697,0.00305327448134825,0.00412053598680935,0.0051331683987931
"78",2019-12-13 02:50:00,6.14013671875,13.3209228515625,-3.094482421875,10.382080078125,-2.45361328125,81.8927230834961,0.419795410156249,1576205400,600,-0.749969482421875,0.000277815055925998,0.00146970200900048,0.00249084106520513,0.00343645907152916
"79",2019-12-13 03:00:00,6.14013671875,14.4744873046875,-1.922607421875,10.931396484375,-2.0416259765625,81.5581741333008,0.424353576660155,1576206000,600,-0.334548950195312,-0.000322621151289354,0.000754269533096655,0.00172088447558994,0.00262683477566223
"80",2019-12-13 03:10:00,6.14013671875,15.63720703125,-0.69580078125,11.1602783203125,-1.7852783203125,81.2364044189453,0.434006164550777,1576206600,600,-0.321769714355469,-0.000809890625893184,0.000130386559066816,0.00101379877452659,0.00184472742413917
"81",2019-12-13 03:20:00,6.14013671875,14.9505615234375,-1.2725830078125,11.334228515625,-1.6387939453125,80.9594573974609,0.439368713378905,1576207200,600,-0.276947021484375,-0.00114756679058531,-0.000351832129860699,0.000443374409277796,0.00120023952464352
"82",2019-12-13 03:30:00,6.14013671875,15.435791015625,-1.1993408203125,11.590576171875,-1.3641357421875,81.0882034301758,0.444463134765621,1576207800,600,0.128746032714844,-0.000756744469421878,-9.90804031564184e-05,0.000627217485044498,0.00134826199762528
"83",2019-12-13 03:40:00,6.14013671875,17.340087890625,1.0528564453125,12.158203125,-0.604248046875,81.7689361572266,0.447412536621091,1576208400,600,0.680732727050781,0.000493870939614093,0.00104407221141379,0.00170431838922822,0.00237905650413362
"84",2019-12-13 03:50:00,6.14013671875,15.7928466796875,-0.164794921875,12.2589111328125,-0.6134033203125,82.7228012084961,0.451166320800779,1576209000,600,0.953865051269531,0.00200779694008203,0.00252355545687776,0.00315583256910836,0.00381081751819364
"85",2019-12-13 04:00:00,6.14013671875,16.22314453125,-0.164794921875,11.407470703125,-1.3916015625,82.2724761962891,0.460282653808594,1576209600,600,-0.450325012207031,0.000948766515987346,0.00150353028462642,0.00213650311032766,0.00277662759331556
"86",2019-12-13 04:10:00,6.14013671875,18.255615234375,2.0965576171875,11.9476318359375,-0.9796142578125,82.5395050048828,0.469130859374999,1576210200,600,0.26702880859375,0.00124789432063308,0.00178616841365247,0.00239349065529856,0.00300294494431696
"87",2019-12-13 04:20:00,6.14013671875,NA,NA,NA,NA,83.5181655883789,0.473420898437498,1576210800,600,0.978660583496094,0.00268755397098352,0.00323157797192619,0.00384181405918768,0.00446015470070265
"88",2019-12-13 04:30:00,6.09649658203125,21.148681640625,5.401611328125,13.18359375,0.54931640625,83.0460968017578,0.480660339355467,1576211400,600,-0.472068786621094,0.00148766028633288,0.00209653853885327,0.00271407802705174,0.00330799707301562
"89",2019-12-13 04:40:00,6.0943603515625,27.2552490234375,11.627197265625,14.0899658203125,1.6204833984375,83.268684387207,0.486559143066404,1576212000,600,0.222587585449219,0.00162987121162469,0.00224084686374197,0.00284319699978125,0.00340844375233328
"90",2019-12-13 04:50:00,6.12518310546875,27.42919921875,12.0574951171875,14.46533203125,2.142333984375,83.2173767089844,0.494066711425779,1576212600,600,-0.0513076782226562,0.00129385035981384,0.00191497208351805,0.00251145376247561,0.00305961948848254
"91",2019-12-13 05:00:00,6.1279296875,32.5927734375,17.3583984375,15.4449462890625,3.277587890625,82.8572692871094,0.492726074218747,1576213200,600,-0.360107421875,0.000494664175557632,0.00110734229647332,0.00168612297120897,0.00220609450861546
"92",2019-12-13 05:10:00,6.1279296875,41.6656494140625,26.9256591796875,16.7724609375,4.94384765625,82.8141632080078,0.491117309570309,1576213800,600,-0.0431060791015625,0.000347489565423213,0.000928842176036726,0.00151873518213579,0.00208233411923784
"93",2019-12-13 05:20:00,6.1279296875,39.3035888671875,24.407958984375,16.3421630859375,4.449462890625,82.2566452026367,0.491653564453122,1576214400,600,-0.557518005371094,-0.000634637965768404,-9.13553305258768e-05,0.000494883916472258,0.00108045414137564
"94",2019-12-13 05:30:00,6.1279296875,41.2811279296875,27.9693603515625,16.58935546875,4.6142578125,82.5856628417969,0.490581054687497,1576215000,600,0.329017639160156,1.10935382750989e-05,0.0004656533570186,0.000999823795073623,0.00155026689076578
"95",2019-12-13 05:40:00,6.1279296875,27.923583984375,12.2222900390625,14.776611328125,2.7008056640625,82.5919570922852,0.494871093749997,1576215600,600,0.00629425048828125,1.92491254502373e-05,0.000417014449322527,0.000889623527787133,0.00136701302337576
"96",2019-12-13 05:50:00,6.1279296875,48.101806640625,34.0850830078125,16.790771484375,5.0445556640625,82.8084411621094,0.499697387695311,1576216200,600,0.216484069824219,0.000377058484039236,0.000733286873598707,0.00117656952845428,0.00163337440181915
"97",2019-12-13 06:00:00,6.1279296875,58.9508056640625,45.3277587890625,17.6055908203125,5.9234619140625,82.4523391723633,0.51337188720703,1576216800,600,-0.356101989746094,-0.000275356176139704,4.6169592231031e-05,0.000422817369001699,0.00078226152871134
"98",2019-12-13 06:10:00,6.1279296875,50.2899169921875,36.968994140625,16.4703369140625,4.72412109375,82.365364074707,0.539916503906249,1576217400,600,-0.08697509765625,-0.000377961318126348,-0.000102338992347948,0.000249286374616404,0.000598896193548718
"99",2019-12-13 06:20:00,6.1279296875,40.6036376953125,26.4495849609375,16.278076171875,4.339599609375,83.1164779663086,0.557612915039062,1576218000,600,0.751113891601562,0.000932099774039618,0.00116318475305857,0.00149286209667399,0.00183893689889679
"100",2019-12-13 06:30:00,6.1279296875,38.8458251953125,24.93896484375,16.0400390625,4.248046875,83.9385452270508,0.579867492675779,1576218600,600,0.822067260742188,0.00215899419773868,0.0024089920371273,0.00273565686777701,0.00307214691747153
"101",2019-12-13 06:40:00,6.1279296875,50.042724609375,35.6964111328125,16.900634765625,5.126953125,83.5404815673828,0.606143981933593,1576219200,600,-0.398063659667969,0.0011639282226788,0.00148930261651015,0.00184178110073267,0.0021836418820097
"102",2019-12-13 06:50:00,6.1279296875,49.5758056640625,37.4359130859375,17.6971435546875,6.1248779296875,84.4623031616211,0.621427246093747,1576219800,600,0.921821594238281,0.00252173295356285,0.00287098038422383,0.00323860783571438,0.00359694071293441
"103",2019-12-13 07:00:00,6.1279296875,37.8753662109375,24.4354248046875,16.973876953125,5.255126953125,85.9834136962891,0.631616088867185,1576220400,600,1.52111053466797,0.00467012175331469,0.00510966507253831,0.00553656243236564,0.00595011344000489
"104",2019-12-13 07:10:00,6.1279296875,27.2003173828125,12.4786376953125,14.4378662109375,2.197265625,85.8190002441406,0.639928039550782,1576221000,600,-0.164413452148438,0.0036792977709471,0.00430067864223982,0.00482937300858936,0.00531423734675852
"105",2019-12-13 07:20:00,6.1279296875,NA,NA,NA,NA,87.1060791015625,0.625717285156247,1576221600,600,1.28707885742188,0.00525931092738008,0.00598906335439808,0.00657038484079742,0.00707525625918567
"106",2019-12-13 07:30:00,6.08428955078125,25.177001953125,8.23974609375,12.725830078125,0.091552734375,88.3393707275391,0.632956726074217,1576222200,600,1.23329162597656,0.00650752843850178,0.00741685533023095,0.00810903365355016,0.00869399998310202
"107",2019-12-13 07:40:00,6.0821533203125,22.979736328125,6.9488525390625,11.810302734375,-0.47607421875,88.9583053588867,0.680147155761717,1576222800,600,0.618934631347656,0.00654017592776293,0.00767028997412912,0.00849960193922484,0.00918182075475063
"108",2019-12-13 07:50:00,6.11297607421875,22.3388671875,6.134033203125,11.6729736328125,-0.732421875,90.4210510253906,0.745570251464842,1576223400,600,1.46274566650391,0.00797421526862039,0.0093042631220608,0.010268655100119,0.0110522664110556
"109",2019-12-13 08:00:00,6.11572265625,21.4141845703125,5.804443359375,11.334228515625,-1.0162353515625,91.1199035644531,0.857915649414061,1576224000,600,0.6988525390625,0.00791476399955719,0.00949028957262047,0.0106112295805702,0.0115015956737028
"110",2019-12-13 08:10:00,6.11572265625,24.71923828125,8.67919921875,11.846923828125,-0.5859375,90.894645690918,0.94800646972656,1576224600,600,-0.225257873535156,0.00632441893334798,0.00811919681350579,0.00939676652040418,0.0104060082137142
"111",2019-12-13 08:20:00,6.11236572265625,21.9635009765625,7.28759765625,11.38916015625,-1.043701171875,91.2953796386719,1.03058972167969,1576225200,600,0.400733947753906,0.00602131495781999,0.00793197973936965,0.0093081722817799,0.0103909098245938
"112",2019-12-13 08:30:00,6.109619140625,17.61474609375,1.6387939453125,11.187744140625,-1.4923095703125,91.3670959472656,1.12470245361328,1576225800,600,0.07171630859375,0.0052163954557286,0.00721633236836026,0.00867927969535489,0.00983067919513285
"113",2019-12-13 08:40:00,6.109619140625,21.7987060546875,5.96923828125,11.2884521484375,-1.06201171875,90.9427108764648,1.23570721435547,1576226400,600,-0.424385070800781,0.00370828971914202,0.00575038666105696,0.00727896556405155,0.00849154931153223
"114",2019-12-13 08:50:00,6.109619140625,17.6055908203125,0.9429931640625,10.675048828125,-1.9775390625,90.7634201049805,1.37835101318359,1576227000,600,-0.179290771484375,0.0028401939040261,0.00484705320747702,0.00639895208286791,0.00764692289625069
